zpid,city,streetAddress,zipcode,description,latitude,longitude,propertyTaxRate,garageSpaces,hasAssociation,hasCooling,hasGarage,hasHeating,hasSpa,hasView,homeType,parkingSpaces,yearBuilt,latestPrice,numPriceChanges,latest_saledate,latest_salemonth,latest_saleyear,latestPriceSource,numOfPhotos,numOfAccessibilityFeatures,numOfAppliances,numOfParkingFeatures,numOfPatioAndPorchFeatures,numOfSecurityFeatures,numOfWaterfrontFeatures,numOfWindowFeatures,numOfCommunityFeatures,lotSizeSqFt,livingAreaSqFt,numOfPrimarySchools,numOfElementarySchools,numOfMiddleSchools,numOfHighSchools,avgSchoolDistance,avgSchoolRating,avgSchoolSize,MedianStudentsPerTeacher,numOfBathrooms,numOfBedrooms,numOfStories,homeImage
29488777,austin,2710 Edenwood Dr,78745,"2710 Edenwood Dr, Austin, TX 78745 is a single family home that contains 1,760 sq ft and was built in 1975. It contains 4 bedrooms and 2 bathrooms. 
 
The Zestimate for this house is $390,226. The Rent Zestimate for this home is $1,925/mo. ",30.2042675,-97.81943512,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1975,309000,2,4/2/2018,4,2018,Agent Provided,1,0,6,1,0,0,0,0,0,7405,1760,1,0,1,1,1.433333333,4.666666667,890,14,2,4,1,29488777_4253a478f0cb9916f4695c49a8701e6f-p_f.jpg
29486172,austin,3808 Stonecroft Dr,78749,"Charming 1 story home with approx. $45K in updates! Home features laminate flooring, freshly-painted outside and in, updated kitchen with granite countertops, SS appliances, modern backsplash, updated cabinets, and much more, including approx. 1 year old roof, elegant formal dining, & huge master with sitting area. Large, low-maintenance yard perfect for entertaining or enjoying serene soak in the hot tub! Ideal location, minutes to downtown and down the street from eateries, shopping, and more!",30.20852852,-97.8396759,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1982,325000,4,10/8/2019,10,2019,Agent Provided,31,0,1,1,0,0,0,0,0,6621,1362,1,0,1,1,1.133333333,4.666666667,887,14,2,3,1,29486172_58c0425751c67b60cedd0ccb2ab88f72-p_f.jpg
145656937,austin,9004 Jodie Ln,78748,"Stunning three bedroom, two and one half bathroom home on a quite tree lined street in South Austin. This home is loaded with upgrades and high end features. Eight foot custom entry door & upgraded eight foot doors throughout. Gourmet kitchen with granite countertops, a large center island with a large breakfast bar & built-in stainless steel appliances. Ceramic wood look ceramic tile floors. High ceilings throughout. A must see home! Close to downtown Austin, parks, schools & shopping.",30.18154526,-97.81851959,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,2015,398880,4,8/12/2020,8,2020,Agent Provided,33,0,3,2,1,1,0,1,0,7710,1865,1,0,1,1,1.233333333,3.333333333,1424,14,3,3,1,145656937_f096219277558469bac1338640d436fb-p_f.jpg
29504307,austin,9410 Lightwood Cv,78748,"PLEASE NOTE: ALL BEST AND FINAL OFFERS WILL BE DUE BY TUESDAY, JULY 2ND, BY 5 pm. Thank you!The great curb appeal & charming red door invite you into this 4 BR/2 BA house with/2 car garage on a cul-de-sac in Cherry Creek.  Family room open has fireplace & is open to the upgraded kitchen and breakfast room. The house a large dining/office/flex area, large bedrooms & a master with en-suite bath and large closet, on a large lot with beautifully landscaped front and back yards.",30.18806648,-97.84124756,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1994,399000,1,7/24/2019,7,2019,Agent Provided,31,0,4,1,0,0,0,0,0,10193,2032,1,0,1,1,1.066666667,6.666666667,1460,16,2,4,1,29504307_5375c48131364fe5b2b9484b663f4b24-p_f.jpg
124721168,austin,3106 Sacbe Cv,78745,"This beautiful Texas modern Craftsman style home is in one of the first Green neighborhoods in Southwest Austin, Las Casas Verdes Subdivision. Eco-friendly design with all solar and green technologies. Customized with beautiful diamond-polished concrete floors downstairs and Bamboo wood floors upstairs, green processed interior cabinets, Silestone counters and stainless-steel appliances.
            Complete with 4 bedrooms with extra storage, three full and one-half baths, media room, gourmet kitchen, laundry room, vaulted high ceilings, a wonderful patio and large balcony that overlook the neighborhood park and a two-car garage with natural air flow. Master on main level with spacious walk-in closet, a hidden storage bookcase and elegant bath, guest bedroom/study with convenient murphy bed system and en suite bathroom.
            Adjacent to the neighborhood park/playground and pool and close to the common green area where you can grow your favorite vegetables.
            The Green features are numerous such as, no/low VOC paint, 15+ SEER HVAC system, Energy Star Thermostats, fixtures and appliances, high efficiency toilets, large-capacity water heater, Rainwater collection system, solar panel system, re-circulating hot water system, high efficiency windows, a functional heat chimney with motorized windows, reflected metal roof and green/recycled building materials. A true Green Home!",30.19729042,-97.83164978,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,2012,580000,1,8/3/2020,8,2020,Agent Provided,60,0,5,3,1,1,0,2,0,5662,2197,1,0,1,1,1.366666667,4.666666667,887,14,4,4,2,124721168_54240702a0b418ecaff7290862b57625-p_f.jpg
29504300,austin,9403 Lightwood Cv,78748,"Beautifully updated and appointed Cherry Creek home with way too many updates to list, you have to come see this home.  Updated hardwoods, all bathrooms updated,  window shutters throughout, recessed lighting, crown molding, new roof in 2015, new AC in 2017, new water heater in 2016, roof replaced in 2015, all ceiling fans in 2016.  A back Patio/Pergola and outdoor living space like you haven't seen. You really won't need to do a thing to this home, just move in and enjoy!",30.18868637,-97.84073639,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,1994,399000,1,3/22/2019,3,2019,Agent Provided,29,0,3,2,0,0,0,0,0,11761.2,2295,1,0,1,1,1.033333333,6.666666667,1460,16,2,4,1,29504300_a1b233d19a6934948000a36ee4ed73b0-p_f.jpg
29506936,austin,9113 Curlew Dr,78748,"Your move in ready home in South Austin awaits. This lovely 3 bedroom 2 bath gem has new floors and fresh paint throughout. Large master bedroom with custom walk in closet and lots of built in storage space. Terrific backyard with multi level patio and lots of shade, perfect for relaxing or entertaining. Easy access to both I35 and Mopac. Walking distance to great schools and neighborhood park. Just a couple miles to the best bbq and beer gardens in Austin.",30.18529892,-97.83082581,1.98,2,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,2,1982,348000,1,5/8/2020,5,2020,Broker Provided,18,0,2,3,0,0,0,0,0,6795,1255,1,0,1,1,2.033333333,5.666666667,1537,16,2,3,1,29506936_3d09965c8e767b37f25fe9174993c5c3-p_f.jpg
29488769,austin,2600 Edenwood Dr,78745,"3 bedroom 2 full bath home in Cherry Creek. Hard tile throughout makes for easy maintenance. Charming fireplace in the living room. Private fenced in back yard. Large corner lot. 2 car attached garage. Close proximity to shopping, restaurants and freeways.",30.20349503,-97.81780243,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1976,135000,7,3/30/2018,3,2018,Agent Provided,25,0,4,1,0,0,0,0,0,7710,1474,1,0,1,1,1.433333333,4.666666667,890,14,2,3,1,29488769_378d3650c9cb428150639e1d48bd737d-p_f.jpg
29495663,austin,8211 Los Ranchos Dr,78749,"3/ 2.5 Two story home is located in the very desirable Maple Run subdivision. Home is conveniently located around the corner from schools, major shopping district, great restaurants, Whole Foods and just minutes away from downtown* No HOA* All bedrooms up* Saltillo Tile in entry and living room* Huge backyard* Home is perfect for owner/occupant or for investor ( homes lease very fast in the area)* huge price reduction*",30.20511818,-97.84609985,1.98,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,1985,188750,4,3/29/2019,3,2019,Agent Provided,4,0,2,2,0,0,0,0,0,7275,1498,1,0,1,1,1.466666667,4.666666667,887,14,3,3,2,29495663_c701bec5c7f9cd547bcc22555d023857-p_f.jpg
29485905,austin,2526 Baxter Dr,78745,"4 bedroom, 2 bath home in 78745, 1.5 miles to West gate and 6 miles to downtown.  Fully updated, open floor plan, new HVAC, water heater, kitchen, bathroom, engineer hardwood and accent walls. Attention to detail, open floor plan, huge backyard with lots of natural lighting through the house, a must see!",30.21330643,-97.80866241,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1972,465000,4,7/24/2020,7,2020,Broker Provided,59,0,3,0,1,0,0,0,0,9670,1716,1,0,1,1,0.8333333333,4,840,13,2,4,1,29485905_9ef536f82c963b9969b234348e2e6c54-p_f.jpg
29488756,austin,7310 Eganhill Dr,78745,"Excellent close-in south Austin location * Backs to City of Austin nature preserve and not near a flood plain * Wooded views out every back window * Original owners * HVAC replaced in 2016 (16 SEER), windows in 2010, roof shingles in 2013 * Interior paint and carpeted bedroom 2018 * River bottom limestone stamped concrete in living areas * Hard tile in owner's suite, baths and 1 bedroom * Selling ""as is"", no further repairs or updates will be done by seller * Two refrigerators & washer convey.",30.20401955,-97.82059479,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1977,285000,1,12/10/2018,12,2018,Agent Provided,20,0,5,1,0,0,0,0,0,7013,1332,1,0,1,1,1.433333333,4.666666667,890,14,2,3,1,29488756_07202e590cf35bc880e8ed2ee2d475d4-p_f.jpg
29507293,austin,9513 Sanford Dr,78748,"9513 Sanford Dr, Austin, TX 78748 is a single family home that contains 1,957 sq ft and was built in 1996. It contains 3 bedrooms and 3 bathrooms. 
 
The Zestimate for this house is $401,562. The Rent Zestimate for this home is $1,950/mo. ",30.18261147,-97.83590698,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,1996,375000,2,8/20/2020,8,2020,Broker Provided,51,0,4,2,2,1,0,1,0,7971,1957,1,0,1,1,1.266666667,6.666666667,1460,16,3,3,2,29507293_1ddb3fa245f096f368bc7f04911068a2-p_f.jpg
251034655,austin,8900 Parker Ranch Cir UNIT A,78748,"8900 Parker Ranch Cir UNIT A, Austin, TX 78748 is a condo home that contains 1,559 sq ft and was built in 2018. It contains 3 bedrooms and 3 bathrooms. 
 
The Zestimate for this house is $308,561. The Rent Zestimate for this home is $1,900/mo. ",30.19799232,-97.84376526,1.98,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Condo,1,2018,278502,6,3/16/2020,3,2020,Realty Austin,1,0,4,2,1,1,0,0,0,6651,1559,1,0,1,1,1.033333333,6.666666667,1460,16,3,3,2,251034655_91e8c553f8235ee1e1167af51bb929e5-p_f.jpg
58313401,austin,5211 Tahoe Trl,78745,"5211 Tahoe Trl, Austin, TX 78745 is a multi family home that contains 2,572 sq ft and was built in 1972. It contains 5 bedrooms and 5 bathrooms. 
 
The Zestimate for this house is $530,794. The Rent Zestimate for this home is $1,353/mo. ",30.22379684,-97.80328369,1.98,8,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Multiple Occupancy,8,1972,475000,5,4/14/2020,4,2020,Coldwell Banker Realty - Northwest Austin,12,0,0,2,0,0,0,0,0,9496,2572,1,0,1,1,1.033333333,4.666666667,890,14,5,5,2,58313401_d607c6bea063183530217fff988c8dd8-p_f.jpg
29490239,austin,3324 Clarksburg Dr,78745,"Great location in S. Austin.  Easy access to Mopac, shopping and great restaurants.  Home is zoned to exemplary rated Boone Elementary school.  Quiet neighborhood with mature trees.  Open living area with high ceilings and floor to ceiling rock fireplace.  Updated kitchen and master bath.  Recent interior paint, laminate flooring and carpet.  Lot backs to larger tract of land so no homes directly behind the home.",30.20612144,-97.83059692,1.98,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,1980,289750,3,4/26/2019,4,2019,Agent Provided,23,0,3,2,0,0,0,0,0,8058,1484,1,0,1,1,1.066666667,4.666666667,887,14,2,4,2,29490239_e4a05b5cab3ae8443aeb75038d0ed10b-p_f.jpg
29504292,austin,9323 Lightwood Loop,78748,One story 4 bedroom in desirable Cherry Creek.  New roof to be installed soon and full paint complete.  Move in ready or bring your own taste to update.  Vacant and ready for new owner.,30.18915558,-97.8408432,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,1994,352500,1,7/2/2020,7,2020,Agent Provided,17,0,4,2,0,0,0,0,0,6621,2073,1,0,1,1,1.033333333,6.666666667,1460,16,2,4,1,29504292_1223c46ff4f16af93a003bf88496c4e0-p_f.jpg
29495654,austin,8204 Cattle Dr,78749,"This quaint 3 bedroom, 2 bathroom home in SW Austin offers a smart, single story floorplan with light and bright interiors. The kitchen with granite counters and stainless steel appliances is open to the dining and living areas providing great flow throughout the home.  The master bedroom is complete with hardwood floors, a walk in closet, private bathroom and access to the lush backyard.  Enjoy your afternoons on the patio in the shaded backyard under the canopy of beautiful trees.",30.20495605,-97.84564972,1.98,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,1,1985,330000,3,5/8/2020,5,2020,Broker Provided,26,0,5,2,1,1,0,1,0,6664,1215,1,0,1,1,1.433333333,4.666666667,887,14,2,3,1,29495654_1ca1ebe3028ce697a86eeb6aca757f36-p_f.jpg
89545933,austin,8317 Nicola Trl,78745,"Want a home that feels new + shows like a model? Open floor plan w hardwoods throughout downstairs. Upstairs second living/flex space room. Formal dining or office. All bedrooms upstairs. Well-kept stone exterior. Large trees in terraced, low-maintenance backyard - feels like hillcountry greenbelt. Rustic front door. Just a few minutes from Mopac. Convenient location with nearby parks + pools. Inspection/info RE the back yard water flow in attached docs. $2,000 closing costs credit for flooring!",30.19436646,-97.82865906,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,2,2013,338000,5,7/25/2019,7,2019,Agent Provided,21,0,3,2,0,2,0,0,0,5357,1773,1,0,1,1,1.733333333,4,840,13,3,3,2,89545933_4f4b3f92bcf6e107af85089f61414181-p_f.jpg
58312483,austin,4402 Dudley Dr,78735,"Immaculate Remodel in highly desirable Barton View Subdivision! Fabulous Open Floorplan features 2 large bedrooms with separate Office/Study ready for your quarantine work from home! Updates include New Roof, New A/C, New Tile/Hardwood Flooring, New Cabinets, Quartz Counters, Island w/ Butcherblock, Black Stainless Appliances, Recessed Lighting, & New Shower Tile. Exterior features a massive new deck, Storage shed, and great shade trees, all situated on a large corner lot. Rare find in this neighborhood!",30.2370491,-97.80626678,1.98,4,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,4,1972,489900,1,9/19/2020,9,2020,All City Real Estate Ltd. Co,52,0,3,2,1,0,0,0,0,9583,1516,1,0,1,1,3.466666667,5.666666667,1332,16,2,2,1,58312483_5bbe3171835d9fcab9e35f99ff6c12ac-p_f.jpg
29504290,austin,9319 Lightwood Loop,78748,"Beautiful one-story home in popular Cherry Creek w/open floor plan featuring 3 bedrooms, 2 living areas, 1 dining area, 1 breakfast area & 2 full bathrooms w/a 2-car garage. Large, open kitchen w/updated granite transformations countertop & replaced sink. Spacious master w/ large master bath w/double vanity sinks,garden tub, separate shower & walk-in closet. Many updates incl. double pane windows, roof, siding in back,irrigation syst., water heater, & expanded patio & cover w/ceiling fan.Too many to list!",30.18931198,-97.84117889,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1994,324900,1,6/26/2018,6,2018,Agent Provided,25,0,5,1,0,0,0,0,0,6621,1852,1,0,1,1,1.033333333,6.666666667,1460,16,2,3,1,29504290_0974c6dc83daa75743ed582bfaac53aa-p_f.jpg
29503933,austin,8720 Mosquero Cir,78748,"8720 Mosquero Cir, Austin, TX 78748 is a single family home that contains 2,691 sq ft and was built in 1996. It contains 4 bedrooms and 3 bathrooms. 
 
The Zestimate for this house is $439,773. The Rent Zestimate for this home is $2,250/mo. ",30.18635559,-97.82134247,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,1996,405000,4,7/31/2020,7,2020,Broker Provided,33,0,3,2,2,1,0,1,0,10236,2691,1,0,1,1,2.3,5.666666667,1537,16,3,4,2,29503933_63f74ce3813c0561490f206c62b12304-p_f.jpg
29494153,austin,3703 Alexandria Dr,78749,"Beautifully updated home in the heart of South Austin.  Upgrades include Custom Knotty Alder Cabinets, Porcelain Tile downstairs, Wood Floors Upstairs, Modern light fixtures, Crown Molding, Epoxy Garage Floor, Neutral Paint inside, and Tasteful Color Scheme outside.",30.20214081,-97.84183502,1.98,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,1983,359900,11,8/10/2020,8,2020,Broker Provided,43,0,2,2,2,0,0,0,0,7405,1715,1,0,1,1,1.3,4.666666667,887,14,2,3,2,29494153_094150039dc4d55671a88a5ddb4e11a0-p_f.jpg
29495238,austin,2809 Goldbridge Dr,78745,"2809 Goldbridge Dr, Austin, TX 78745 is a single family home that contains 1,576 sq ft and was built in 1982. It contains 3 bedrooms and 3 bathrooms. 
 
The Zestimate for this house is $431,866. The Rent Zestimate for this home is $1,950/mo. ",30.20017242,-97.82395172,1.98,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,1982,399000,3,11/6/2020,11,2020,Agent Provided,34,0,7,2,2,1,0,0,0,6534,1576,1,0,1,1,1.633333333,4.666666667,890,14,3,3,2,29495238_01c39aa155e5e82287eccc3fa22d40d8-p_f.jpg
29507286,austin,2905 Lagerway Cv,78748,"***Multiple offers received***This abode is nestled into towering oak trees in an established south Austin neighborhood.  The spacious home features 3 bedrooms, 2 bathrooms and 1 half bath.  The first floor has been updated with hard tile and the upstairs has been updated with new carpet.  The upstairs flex area works well as an office or game room.  The outdoor deck is an entertainers delight.  Impress your guest while grilling on the spacious deck under gorgeous oaks.  This home has an oversized backyard full of possibilities.",30.18191719,-97.83672333,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1996,342843,1,10/15/2019,10,2019,Agent Provided,27,0,3,1,2,0,0,0,0,9104,2073,1,0,1,1,1.266666667,6.666666667,1460,16,3,3,2,29507286_9b7cc76b666b95498eaa9aa30d3b4730-p_f.jpg
29495651,austin,8110 Cattle Dr,78749,"Just an Uber ride from Downtown Austin and St Edwards. This home offers not only a great location, its has the space for the ultimate back yard entertainer. A unique property with sidewalks and charm like this, wont last long. Schedule your showing today!",30.20532608,-97.84533691,1.98,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,1985,259900,4,9/30/2019,9,2019,Agent Provided,12,0,3,2,1,0,0,0,0,7666,1149,1,0,1,1,1.366666667,4.666666667,887,14,2,3,1,29495651_057de4a274b9605eb86cede8a5ed7182-p_f.jpg
29482900,austin,4911 Brighton Rd,78745,"Super cute bungalow on .18 acre lot in the hot SoMa neighborhood just south of Ben White Blvd. Move in or renovate! Lot allows for 2nd living structure (SF-3) or ADU. Lush landscaping is bird watcher's paradise! Many updates done, but it's ready to make your own. Must see!",30.21895981,-97.78684998,1.98,2,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Single Family,2,1967,290000,10,11/23/2020,11,2020,Agent Provided,46,0,4,2,1,1,0,0,0,7840,1156,1,0,1,1,1.433333333,4,803,12,1,3,1,29482900_1a97e1eaee6ebd4b70f15d235c846a28-p_f.jpg
